TRANSACTION_ID;TRANSACTION_DATE;TRANSACTION_TIME;TRANSACTION_QTY;STORE_ID;STORE_LOCATION;PRODUCT_ID;UNIT_PRICE;PRODUCT_CATEGORY;PRODUCT_TYPE;PRODUCT_DETAIL;TIME_BUCKETS;MONTH_ID;TOTAL_SALES2;WEEKDAY
18255;2023/02/02;50:27,0;2;5;Lower Manhattan;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Afternoon 12PM-4PM;202302;6;Thursday
18256;2023/02/02;51:50,0;2;8;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Afternoon 12PM-4PM;202302;7;Thursday
18257;2023/02/02;51:50,0;1;8;Hell's Kitchen;74;3,5;Bakery;Biscotti;Ginger Biscotti;Afternoon 12PM-4PM;202302;3,5;Thursday
18258;2023/02/02;51:57,0;2;5;Lower Manhattan;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202302;7,5;Thursday
18259;2023/02/02;53:18,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Afternoon 12PM-4PM;202302;3,5;Thursday
18260;2023/02/02;53:27,0;1;8;Hell's Kitchen;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202302;3;Thursday
18261;2023/02/02;56:41,0;1;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Afternoon 12PM-4PM;202302;2,5;Thursday
18262;2023/02/02;56:44,0;1;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Afternoon 12PM-4PM;202302;3,75;Thursday
18263;2023/02/02;56:47,0;2;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202302;5;Thursday
18264;2023/02/02;57:22,0;1;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Afternoon 12PM-4PM;202302;2,5;Thursday
18265;2023/02/02;59:11,0;1;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Afternoon 12PM-4PM;202302;3;Thursday
18266;2023/02/02;59:37,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Afternoon 12PM-4PM;202302;3,5;Thursday
18267;2023/02/02;06:01,0;2;5;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Peak Afternoon Rush 4PM-5PM;202302;4,9;Thursday
18268;2023/02/02;07:33,0;1;5;Lower Manhattan;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18269;2023/02/02;07:34,0;1;5;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18270;2023/02/02;08:02,0;1;8;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18271;2023/02/02;08:22,0;1;5;Lower Manhattan;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18272;2023/02/02;08:34,0;1;8;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18273;2023/02/02;12:40,0;1;5;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18274;2023/02/02;13:06,0;1;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202302;2;Thursday
18275;2023/02/02;14:12,0;2;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18276;2023/02/02;17:40,0;1;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18277;2023/02/02;19:23,0;2;5;Lower Manhattan;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;8;Thursday
18278;2023/02/02;19:23,0;1;5;Lower Manhattan;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18279;2023/02/02;20:03,0;2;8;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18280;2023/02/02;20:32,0;1;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18281;2023/02/02;24:06,0;1;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18282;2023/02/02;24:34,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;3,1;Thursday
18283;2023/02/02;26:49,0;1;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18284;2023/02/02;28:26,0;1;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18285;2023/02/02;28:51,0;1;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18286;2023/02/02;30:37,0;1;5;Lower Manhattan;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18287;2023/02/02;30:37,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18288;2023/02/02;31:20,0;2;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202302;7,5;Thursday
18289;2023/02/02;32:25,0;2;5;Lower Manhattan;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18290;2023/02/02;32:47,0;1;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202302;2,2;Thursday
18291;2023/02/02;33:17,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;3,1;Thursday
18292;2023/02/02;33:17,0;1;5;Lower Manhattan;75;3,5;Bakery;Pastry;Croissant;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18293;2023/02/02;34:01,0;1;8;Hell's Kitchen;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18294;2023/02/02;34:14,0;1;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18295;2023/02/02;35:22,0;2;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18296;2023/02/02;35:49,0;2;5;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18297;2023/02/02;36:38,0;1;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18298;2023/02/02;37:26,0;2;5;Lower Manhattan;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18299;2023/02/02;37:26,0;1;5;Lower Manhattan;69;3,25;Bakery;Biscotti;Hazelnut Biscotti;Peak Afternoon Rush 4PM-5PM;202302;3,25;Thursday
18300;2023/02/02;37:32,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202302;4,4;Thursday
18301;2023/02/02;38:59,0;1;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18302;2023/02/02;39:22,0;2;8;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6,2;Thursday
18303;2023/02/02;40:26,0;1;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18304;2023/02/02;40:26,0;1;3;Astoria;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18305;2023/02/02;41:26,0;2;5;Lower Manhattan;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202302;4;Thursday
18306;2023/02/02;42:11,0;2;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18307;2023/02/02;43:04,0;2;3;Astoria;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Peak Afternoon Rush 4PM-5PM;202302;4,9;Thursday
18308;2023/02/02;43:45,0;2;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202302;9,5;Thursday
18309;2023/02/02;44:14,0;1;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18310;2023/02/02;44:55,0;2;5;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18311;2023/02/02;49:09,0;2;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202302;9;Thursday
18312;2023/02/02;49:11,0;2;5;Lower Manhattan;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18313;2023/02/02;49:11,0;1;5;Lower Manhattan;72;3,25;Bakery;Scone;Ginger Scone;Peak Afternoon Rush 4PM-5PM;202302;3,25;Thursday
18314;2023/02/02;49:33,0;1;5;Lower Manhattan;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18315;2023/02/02;49:41,0;1;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18316;2023/02/02;52:45,0;1;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202302;2,2;Thursday
18317;2023/02/02;53:04,0;1;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18318;2023/02/02;55:54,0;2;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18319;2023/02/02;55:54,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18320;2023/02/02;56:03,0;1;8;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202302;4,75;Thursday
18321;2023/02/02;56:03,0;1;8;Hell's Kitchen;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18322;2023/02/02;59:14,0;1;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202302;2;Thursday
18323;2023/02/02;00:10,0;1;3;Astoria;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18324;2023/02/02;00:52,0;1;8;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202302;2,2;Thursday
18325;2023/02/02;04:44,0;2;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202302;4;Thursday
18326;2023/02/02;05:27,0;2;8;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202302;9,5;Thursday
18327;2023/02/02;07:05,0;2;5;Lower Manhattan;51;3;Tea;Brewed Black tea;Earl Grey Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18328;2023/02/02;08:13,0;1;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202302;4,75;Thursday
18329;2023/02/02;09:00,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18330;2023/02/02;10:24,0;2;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;8;Thursday
18331;2023/02/02;10:36,0;1;8;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18332;2023/02/02;11:46,0;2;8;Hell's Kitchen;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Peak Afternoon Rush 4PM-5PM;202302;8,5;Thursday
18333;2023/02/02;11:47,0;2;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202302;9,5;Thursday
18334;2023/02/02;11:47,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18335;2023/02/02;12:07,0;2;5;Lower Manhattan;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202302;4;Thursday
18336;2023/02/02;14:40,0;2;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202302;7,5;Thursday
18337;2023/02/02;15:04,0;2;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18338;2023/02/02;15:27,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18339;2023/02/02;15:35,0;2;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6,2;Thursday
18340;2023/02/02;16:00,0;1;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Peak Afternoon Rush 4PM-5PM;202302;2;Thursday
18341;2023/02/02;16:00,0;1;3;Astoria;75;3,5;Bakery;Pastry;Croissant;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18342;2023/02/02;16:06,0;2;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18343;2023/02/02;16:42,0;1;5;Lower Manhattan;40;3,75;Coffee;Barista Espresso;Cappuccino;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18344;2023/02/02;17:00,0;2;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18345;2023/02/02;17:00,0;1;3;Astoria;70;3,25;Bakery;Scone;Cranberry Scone;Peak Afternoon Rush 4PM-5PM;202302;3,25;Thursday
18346;2023/02/02;20:02,0;2;5;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18347;2023/02/02;20:14,0;1;3;Astoria;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;3,1;Thursday
18348;2023/02/02;21:01,0;1;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Peak Afternoon Rush 4PM-5PM;202302;2;Thursday
18349;2023/02/02;21:25,0;2;8;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Peak Afternoon Rush 4PM-5PM;202302;4,9;Thursday
18350;2023/02/02;21:52,0;2;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18351;2023/02/02;22:59,0;2;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18352;2023/02/02;28:02,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18353;2023/02/02;28:06,0;1;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18354;2023/02/02;28:12,0;1;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202302;4,5;Thursday
18355;2023/02/02;29:21,0;2;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18356;2023/02/02;29:54,0;1;5;Lower Manhattan;49;3;Tea;Brewed Black tea;English Breakfast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18357;2023/02/02;30:49,0;2;3;Astoria;40;3,75;Coffee;Barista Espresso;Cappuccino;Peak Afternoon Rush 4PM-5PM;202302;7,5;Thursday
18358;2023/02/02;32:20,0;2;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202302;4,4;Thursday
18359;2023/02/02;32:20,0;1;5;Lower Manhattan;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18360;2023/02/02;33:46,0;2;3;Astoria;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202302;4,4;Thursday
18361;2023/02/02;35:08,0;2;3;Astoria;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;5,1;Thursday
18362;2023/02/02;38:13,0;1;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202302;4,5;Thursday
18363;2023/02/02;38:39,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18364;2023/02/02;38:48,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;3,1;Thursday
18365;2023/02/02;39:21,0;1;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18366;2023/02/02;39:21,0;1;8;Hell's Kitchen;78;4,5;Bakery;Scone;Scottish Cream Scone ;Peak Afternoon Rush 4PM-5PM;202302;4,5;Thursday
18367;2023/02/02;41:54,0;2;5;Lower Manhattan;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18368;2023/02/02;47:35,0;2;3;Astoria;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202302;4,4;Thursday
18369;2023/02/02;50:55,0;1;8;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202302;2,5;Thursday
18370;2023/02/02;53:19,0;2;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;8;Thursday
18371;2023/02/02;53:50,0;1;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Peak Afternoon Rush 4PM-5PM;202302;4,25;Thursday
18372;2023/02/02;55:15,0;1;8;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202302;3;Thursday
18373;2023/02/02;57:42,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202302;5;Thursday
18374;2023/02/02;57:42,0;1;3;Astoria;73;3,75;Bakery;Pastry;Almond Croissant;Peak Afternoon Rush 4PM-5PM;202302;3,75;Thursday
18375;2023/02/02;57:59,0;2;3;Astoria;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Peak Afternoon Rush 4PM-5PM;202302;7,5;Thursday
18376;2023/02/02;57:59,0;1;3;Astoria;75;3,5;Bakery;Pastry;Croissant;Peak Afternoon Rush 4PM-5PM;202302;3,5;Thursday
18377;2023/02/02;59:06,0;2;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202302;6;Thursday
18378;2023/02/02;01:44,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Evening 5PM-12AM;202302;3,75;Thursday
18379;2023/02/02;05:03,0;2;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Evening 5PM-12AM;202302;6;Thursday
18380;2023/02/02;05:03,0;1;3;Astoria;70;3,25;Bakery;Scone;Cranberry Scone;Evening 5PM-12AM;202302;3,25;Thursday
18381;2023/02/02;08:45,0;1;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Evening 5PM-12AM;202302;3;Thursday
18382;2023/02/02;09:43,0;1;3;Astoria;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Evening 5PM-12AM;202302;3,1;Thursday
18383;2023/02/02;10:33,0;1;8;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Evening 5PM-12AM;202302;2,5;Thursday
18384;2023/02/02;15:07,0;1;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Evening 5PM-12AM;202302;2,2;Thursday
18385;2023/02/02;15:07,0;1;5;Lower Manhattan;76;3,5;Bakery;Biscotti;Chocolate Chip Biscotti;Evening 5PM-12AM;202302;3,5;Thursday
18386;2023/02/02;16:48,0;2;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Evening 5PM-12AM;202302;5;Thursday
18387;2023/02/02;16:48,0;1;3;Astoria;78;4,5;Bakery;Scone;Scottish Cream Scone ;Evening 5PM-12AM;202302;4,5;Thursday
18388;2023/02/02;17:11,0;1;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Evening 5PM-12AM;202302;3;Thursday
18389;2023/02/02;18:13,0;1;5;Lower Manhattan;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Evening 5PM-12AM;202302;2,5;Thursday
18390;2023/02/02;19:05,0;1;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Evening 5PM-12AM;202302;3;Thursday
18391;2023/02/02;19:15,0;1;5;Lower Manhattan;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Evening 5PM-12AM;202302;3;Thursday
18392;2023/02/02;21:13,0;2;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Evening 5PM-12AM;202302;9;Thursday
18393;2023/02/02;21:13,0;1;5;Lower Manhattan;78;4,5;Bakery;Scone;Scottish Cream Scone ;Evening 5PM-12AM;202302;4,5;Thursday
18394;2023/02/02;22:14,0;1;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Evening 5PM-12AM;202302;3;Thursday
18395;2023/02/02;22:30,0;1;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Evening 5PM-12AM;202302;2,2;Thursday
18396;2023/02/02;23:01,0;2;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Evening 5PM-12AM;202302;5;Thursday
18397;2023/02/02;23:12,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Evening 5PM-12AM;202302;6;Thursday
18398;2023/02/02;27:06,0;2;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Evening 5PM-12AM;202302;6;Thursday
18399;2023/02/02;28:05,0;2;3;Astoria;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Evening 5PM-12AM;202302;6;Thursday
18400;2023/02/02;28:29,0;2;8;Hell's Kitchen;37;3;Coffee;Barista Espresso;Espresso shot;Evening 5PM-12AM;202302;6;Thursday
18401;2023/02/02;29:07,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Evening 5PM-12AM;202302;3;Thursday
18402;2023/02/02;29:53,0;1;5;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Evening 5PM-12AM;202302;2,45;Thursday
18403;2023/02/02;33:38,0;2;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Evening 5PM-12AM;202302;4;Thursday
18404;2023/02/02;34:48,0;1;3;Astoria;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Evening 5PM-12AM;202302;2,5;Thursday
18405;2023/02/02;35:15,0;1;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Evening 5PM-12AM;202302;2;Thursday
18406;2023/02/02;35:41,0;2;8;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Evening 5PM-12AM;202302;4;Thursday
18407;2023/02/02;37:09,0;2;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Evening 5PM-12AM;202302;4;Thursday
18408;2023/02/02;37:22,0;1;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Evening 5PM-12AM;202302;3;Thursday
18409;2023/02/02;38:04,0;1;3;Astoria;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Evening 5PM-12AM;202302;2,2;Thursday
18410;2023/02/02;38:04,0;1;3;Astoria;71;3,75;Bakery;Pastry;Chocolate Croissant;Evening 5PM-12AM;202302;3,75;Thursday
